Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Shipping_Pressure_Index,Order_Complexity_Score,Profit_Margin,Express_Shipping
1,2,81.47,290.98,9,352,0,0,42,3,2,2961,102,9.0,0.03,299.98,0.28,1,299.98,290.98,81.47,3,385,2,21,299.98,2,0.5,299.98,0.2715847723181545,0
1,2,234.98,499.95,10,352,0,0,42,5,2,2961,102,0.0,0.0,99.99,0.47,5,499.95,499.95,234.98,3,385,2,61,99.99,2,2.5,499.95,0.47000700070007,0
3,2,-9.84,49.19,12,352,0,0,42,0,3,3061,69,10.8,0.18,59.99,-0.2,1,59.99,49.19,-9.84,13,398,5,71,59.99,2,0.5,59.99,-0.1640273378896482,0
3,2,65.76,226.76,12,352,0,0,42,0,3,3061,69,13.2,0.06,59.99,0.29,4,239.96,226.76,65.76,13,398,5,71,59.99,2,2.0,239.96,0.2740456742790465,0
3,2,11.81,94.5,28,66,1,1,36,4,3,2045,4,5.5,0.06,25.0,0.13,4,100.0,94.5,11.81,20,657,7,65,25.0,2,2.0,100.0,0.1181,0
3,2,4.52,18.98,25,66,1,1,36,8,3,2045,4,1.0,0.05,9.99,0.24,2,19.98,18.98,4.52,20,657,7,14,9.99,2,1.0,19.98,0.2262262262262262,0
1,2,23.4,129.99,34,66,1,1,36,0,1,476,2,0.0,0.0,129.99,0.18,1,129.99,129.99,23.4,22,159,2,56,129.99,2,0.5,129.99,0.1800138472190168,0
1,4,54.14,110.49,34,66,1,1,36,0,2,1369,38,19.5,0.15,129.99,0.49,1,129.99,110.49,54.14,1,431,3,56,129.99,3,0.25,129.99,0.416493576428956,0
1,4,124.19,269.98,9,66,1,1,36,3,2,1369,38,30.0,0.1,299.98,0.46,1,299.98,269.98,124.19,1,431,3,21,299.98,3,0.25,299.98,0.4139942662844189,0
1,4,18.08,135.97,38,66,1,1,36,6,2,1369,38,23.99,0.15,39.99,0.13,4,159.96,135.97,18.08,1,431,3,102,39.99,3,1.0,159.96,0.113028257064266,0
2,1,29.64,123.49,34,66,1,1,36,0,1,810,120,6.5,0.05,129.99,0.24,1,129.99,123.49,29.64,10,454,6,56,129.99,0,1.0,129.99,0.2280175398107546,1
2,1,-208.31,335.98,18,66,1,1,36,3,1,810,120,64.0,0.16,399.98,-0.62,1,399.98,335.98,-208.31,10,454,6,24,399.98,0,1.0,399.98,-0.5208010400520026,1
2,4,15.31,173.99,46,66,1,1,36,3,4,1861,28,26.0,0.13,199.99,0.09,1,199.99,173.99,15.31,0,763,6,70,199.99,3,0.25,199.99,0.0765538276913845,0
1,4,90.72,188.99,46,66,1,1,36,3,2,1369,38,11.0,0.06,199.99,0.48,1,199.99,188.99,90.72,1,431,3,70,199.99,3,0.25,199.99,0.4536226811340567,0
2,4,26.46,97.99,10,66,1,1,36,5,4,1861,28,2.0,0.02,99.99,0.27,1,99.99,97.99,26.46,0,763,6,61,99.99,3,0.25,99.99,0.2646264626462646,0
2,4,46.56,96.99,10,66,1,1,36,5,4,1861,28,3.0,0.03,99.99,0.48,1,99.99,96.99,46.56,0,763,6,61,99.99,3,0.25,99.99,0.4656465646564657,0
3,4,33.6,335.98,18,66,1,1,36,3,1,487,75,64.0,0.16,399.98,0.1,1,399.98,335.98,33.6,17,50,5,24,399.98,3,0.25,399.98,0.0840042002100105,0
3,0,57.01,118.78,12,66,1,1,36,0,1,1908,53,1.2,0.01,59.99,0.48,2,119.98,118.78,57.01,22,571,5,71,59.99,1,0.0,119.98,0.4751625270878479,1
3,2,129.35,263.97,10,66,1,1,36,5,3,2045,4,36.0,0.12,99.99,0.49,3,299.97,263.97,129.35,20,657,7,61,99.99,2,1.5,299.97,0.4312097876454311,0
2,1,11.52,191.92,30,66,1,1,36,3,1,810,120,8.0,0.04,49.98,0.06,4,199.92,191.92,11.52,10,454,6,67,49.98,0,4.0,199.92,0.0576230492196878,1
1,4,24.8,79.99,10,364,0,0,5,5,1,754,2,20.0,0.2,99.99,0.31,1,99.99,79.99,24.8,22,846,2,61,99.99,3,0.25,99.99,0.248024802480248,0
2,4,-150.82,118.29,34,364,0,0,5,0,2,3362,59,11.7,0.09,129.99,-1.28,1,129.99,118.29,-150.82,3,389,6,56,129.99,3,0.25,129.99,-1.16024309562274,0
2,4,127.39,391.98,18,364,0,0,5,3,2,3362,59,8.0,0.02,399.98,0.33,1,399.98,391.98,127.39,3,389,6,24,399.98,3,0.25,399.98,0.3184909245462273,0
2,4,-467.74,283.48,9,364,0,0,5,3,2,3362,59,16.5,0.06,299.98,-1.65,1,299.98,283.48,-467.74,3,389,6,21,299.98,3,0.25,299.98,-1.559237282485499,0
1,4,12.91,79.18,38,364,0,0,5,6,1,754,2,0.8,0.01,39.99,0.16,2,79.98,79.18,12.91,22,846,2,102,39.99,3,0.5,79.98,0.1614153538384596,0
1,4,44.82,165.99,46,364,0,0,5,3,1,754,2,34.0,0.17,199.99,0.27,1,199.99,165.99,44.82,22,846,2,70,199.99,3,0.25,199.99,0.224111205560278,0
1,4,10.33,163.99,46,364,0,0,5,3,1,754,2,36.0,0.18,199.99,0.06,1,199.99,163.99,10.33,22,846,2,70,199.99,3,0.25,199.99,0.0516525826291314,0
3,1,-10.6,186.0,47,364,0,0,5,6,1,1024,141,14.0,0.07,50.0,-0.06,4,200.0,186.0,-10.6,10,334,0,59,50.0,0,4.0,200.0,-0.053,1
3,2,32.11,94.99,10,364,0,0,5,5,1,3032,129,5.0,0.05,99.99,0.34,1,99.99,94.99,32.11,8,116,7,61,99.99,2,0.5,99.99,0.3211321132113211,0
3,2,19.65,109.19,34,364,0,0,5,0,1,3032,129,20.8,0.16,129.99,0.18,1,129.99,109.19,19.65,8,116,7,56,129.99,2,0.5,129.99,0.1511654742672513,0
3,2,-149.92,179.97,12,364,0,0,5,0,1,3032,129,0.0,0.0,59.99,-0.83,3,179.97,179.97,-149.92,8,116,7,71,59.99,2,1.5,179.97,-0.8330277268433627,0
3,2,-25.44,136.77,17,364,0,0,5,8,1,3032,129,7.2,0.05,47.99,-0.19,3,143.97,136.77,-25.44,8,116,7,96,47.99,2,1.5,143.97,-0.1767034798916441,0
1,4,15.75,126.0,47,364,0,0,5,6,1,754,2,24.0,0.16,50.0,0.13,3,150.0,126.0,15.75,22,846,2,59,50.0,3,0.75,150.0,0.105,0
0,2,8.48,113.09,34,66,1,1,36,0,1,2843,107,16.9,0.13,129.99,0.08,1,129.99,113.09,8.48,10,856,1,56,129.99,2,0.5,129.99,0.0652357873682591,0
0,2,15.12,251.98,9,66,1,1,36,3,1,2843,107,48.0,0.16,299.98,0.06,1,299.98,251.98,15.12,10,856,1,21,299.98,2,0.5,299.98,0.0504033602240149,0
0,2,119.51,248.98,9,66,1,1,36,3,1,2843,107,51.0,0.17,299.98,0.48,1,299.98,248.98,119.51,10,856,1,21,299.98,2,0.5,299.98,0.398393226215081,0
0,2,18.45,245.98,9,66,1,1,36,3,1,2843,107,54.0,0.18,299.98,0.08,1,299.98,245.98,18.45,10,856,1,21,299.98,2,0.5,299.98,0.0615041002733515,0
0,2,11.64,155.16,38,66,1,1,36,6,1,2843,107,4.8,0.03,39.99,0.08,4,159.96,155.16,11.64,10,856,1,102,39.99,2,2.0,159.96,0.072768192048012,0
3,2,70.0,199.99,46,66,1,1,36,3,2,3141,102,0.0,0.0,199.99,0.35,1,199.99,199.99,70.0,3,825,7,70,199.99,2,0.5,199.99,0.3500175008750437,0
0,2,45.04,128.69,34,352,0,0,42,0,1,1094,53,1.3,0.01,129.99,0.35,1,129.99,128.69,45.04,22,462,1,56,129.99,2,0.5,129.99,0.3464881913993384,0
0,2,-27.31,47.5,47,352,0,0,42,6,1,1094,53,2.5,0.05,50.0,-0.58,1,50.0,47.5,-27.31,22,462,1,59,50.0,2,0.5,50.0,-0.5462,0
0,2,39.16,107.89,34,352,0,0,42,0,2,1468,20,22.1,0.17,129.99,0.36,1,129.99,107.89,39.16,12,956,1,56,129.99,2,0.5,129.99,0.30125394261097,0
0,2,2.66,106.59,34,352,0,0,42,0,2,1468,20,23.4,0.18,129.99,0.03,1,129.99,106.59,2.66,12,956,1,56,129.99,2,0.5,129.99,0.020463112547119,0
0,2,37.89,104.38,12,352,0,0,42,0,2,1468,20,15.6,0.13,59.99,0.36,2,119.98,104.38,37.89,12,956,1,71,59.99,2,1.0,119.98,0.3158026337722954,0
0,2,31.42,116.37,38,352,0,0,42,6,1,1094,53,3.6,0.03,39.99,0.27,3,119.97,116.37,31.42,22,462,1,102,39.99,2,1.5,119.97,0.2618988080353422,0
0,2,85.12,197.95,38,352,0,0,42,6,1,1094,53,2.0,0.01,39.99,0.43,5,199.95,197.95,85.12,22,462,1,102,39.99,2,2.5,199.95,0.4257064266066517,0
0,2,87.4,189.99,46,352,0,0,42,3,1,1094,53,10.0,0.05,199.99,0.46,1,199.99,189.99,87.4,22,462,1,70,199.99,2,0.5,199.99,0.4370218510925546,0
0,2,81.97,163.93,30,352,0,0,42,3,2,1468,20,35.99,0.18,49.98,0.5,4,199.92,163.93,81.97,12,956,1,67,49.98,2,2.0,199.92,0.4100140056022409,0
1,2,-10.85,49.98,30,352,0,0,42,3,2,428,33,0.0,0.0,49.98,-0.22,1,49.98,49.98,-10.85,12,143,2,67,49.98,2,0.5,49.98,-0.2170868347338935,0
0,2,22.56,47.99,12,369,0,0,19,0,3,3512,70,12.0,0.2,59.99,0.47,1,59.99,47.99,22.56,15,1056,1,71,59.99,2,0.5,59.99,0.3760626771128521,0
0,2,15.21,44.99,12,369,0,0,19,0,3,3512,70,15.0,0.25,59.99,0.34,1,59.99,44.99,15.21,15,1056,1,71,59.99,2,0.5,59.99,0.2535422570428405,0
0,2,14.25,37.99,38,369,0,0,19,6,3,3512,70,2.0,0.05,39.99,0.38,1,39.99,37.99,14.25,15,1056,1,102,39.99,2,0.5,39.99,0.3563390847711928,0
0,2,63.7,129.99,34,369,0,0,19,0,4,758,48,0.0,0.0,129.99,0.49,1,129.99,129.99,63.7,21,249,1,56,129.99,2,0.5,129.99,0.4900376952073236,0
0,2,24.99,50.99,12,369,0,0,19,0,4,758,48,9.0,0.15,59.99,0.49,1,59.99,50.99,24.99,21,249,1,71,59.99,2,0.5,59.99,0.4165694282380396,0
0,2,66.15,236.25,47,369,0,0,19,6,4,758,48,13.75,0.06,50.0,0.28,5,250.0,236.25,66.15,21,249,1,59,50.0,2,2.5,250.0,0.2646,0
0,4,-22.31,127.5,47,369,0,0,19,6,3,3512,70,22.5,0.15,50.0,-0.18,3,150.0,127.5,-22.31,15,1056,1,59,50.0,3,0.75,150.0,-0.1487333333333333,0
0,4,53.2,190.0,47,369,0,0,19,6,3,3512,70,10.0,0.05,50.0,0.28,4,200.0,190.0,53.2,15,1056,1,59,50.0,3,1.0,200.0,0.266,0
0,4,-423.23,248.96,12,369,0,0,19,0,3,3512,70,50.99,0.17,59.99,-1.7,5,299.95,248.96,-423.23,15,1056,1,71,59.99,3,1.25,299.95,-1.4110018336389398,0
0,2,53.76,191.99,46,369,0,0,19,3,4,758,48,8.0,0.04,199.99,0.28,1,199.99,191.99,53.76,21,249,1,70,199.99,2,0.5,199.99,0.2688134406720335,0
0,4,60.14,193.99,46,369,0,0,19,3,3,3512,70,6.0,0.03,199.99,0.31,1,199.99,193.99,60.14,15,1056,1,70,199.99,3,0.25,199.99,0.3007150357517876,0
3,4,-9.5,47.5,47,369,0,0,19,6,2,2308,38,2.5,0.05,50.0,-0.2,1,50.0,47.5,-9.5,1,463,7,59,50.0,3,0.25,50.0,-0.19,0
0,2,11.62,46.48,30,369,0,0,19,3,4,758,48,3.5,0.07,49.98,0.25,1,49.98,46.48,11.62,21,249,1,67,49.98,2,0.5,49.98,0.2324929971988795,0
0,4,-47.14,173.93,30,369,0,0,19,3,3,3512,70,25.99,0.13,49.98,-0.27,4,199.92,173.93,-47.14,15,1056,1,67,49.98,3,1.0,199.92,-0.2357943177270908,0
3,4,80.63,287.98,9,369,0,0,19,3,2,3314,20,12.0,0.04,299.98,0.28,1,299.98,287.98,80.63,12,369,7,21,299.98,3,0.25,299.98,0.2687845856390425,0
3,2,120.11,363.98,18,369,0,0,19,3,3,3476,8,36.0,0.09,399.98,0.33,1,399.98,363.98,120.11,11,739,7,24,399.98,2,0.5,399.98,0.300290014500725,0
3,4,-213.29,96.95,24,66,1,0,36,8,3,2289,26,3.0,0.03,19.99,-2.2,5,99.95,96.95,-213.29,15,728,7,33,19.99,3,1.25,99.95,-2.133966983491746,0
3,4,32.4,120.0,28,66,1,0,36,4,1,3221,53,5.0,0.04,25.0,0.27,5,125.0,120.0,32.4,22,571,7,65,25.0,3,1.25,125.0,0.2592,0
2,0,68.25,181.99,46,66,1,0,36,3,3,2166,71,18.0,0.09,199.99,0.38,1,199.99,181.99,68.25,20,750,6,70,199.99,1,0.0,199.99,0.3412670633531676,1
3,4,58.5,179.99,46,66,1,0,36,3,1,3221,53,20.0,0.1,199.99,0.33,1,199.99,179.99,58.5,22,571,7,70,199.99,3,0.25,199.99,0.2925146257312865,0
2,0,11.76,117.58,12,66,1,0,36,0,3,2166,71,2.4,0.02,59.99,0.1,2,119.98,117.58,11.76,20,750,6,71,59.99,1,0.0,119.98,0.0980163360560093,1
2,0,7.8,83.0,47,66,1,0,36,6,3,2166,71,17.0,0.17,50.0,0.09,2,100.0,83.0,7.8,20,750,6,59,50.0,1,0.0,100.0,0.078,1
2,0,129.59,269.97,10,66,1,0,36,5,3,2166,71,30.0,0.1,99.99,0.48,3,299.97,269.97,129.59,20,750,6,61,99.99,1,0.0,299.97,0.4320098676534319,1
3,4,22.76,49.48,30,66,1,0,36,3,3,2289,26,0.5,0.01,49.98,0.46,1,49.98,49.48,22.76,15,728,7,67,49.98,3,0.25,49.98,0.4553821528611445,0
3,4,-5.49,391.98,18,66,1,0,36,3,2,2835,42,8.0,0.02,399.98,-0.01,1,399.98,391.98,-5.49,3,883,7,24,399.98,3,0.25,399.98,-0.0137256862843142,0
2,0,36.0,359.98,18,66,1,0,36,3,3,2166,71,40.0,0.1,399.98,0.1,1,399.98,359.98,36.0,20,750,6,24,399.98,1,0.0,399.98,0.0900045002250112,1
3,4,5.34,47.25,47,66,1,0,36,6,1,3221,53,2.75,0.06,50.0,0.11,1,50.0,47.25,5.34,22,571,7,59,50.0,3,0.25,50.0,0.1067999999999999,0
3,4,1.01,33.59,21,66,1,0,36,6,1,3221,53,6.4,0.16,39.99,0.03,1,39.99,33.59,1.01,22,571,7,82,39.99,3,0.25,39.99,0.0252563140785196,0
3,4,-9.99,54.59,12,66,1,0,36,0,3,3020,69,5.4,0.09,59.99,-0.18,1,59.99,54.59,-9.99,13,1020,7,71,59.99,3,0.25,59.99,-0.1665277546257709,0
3,4,47.77,97.49,34,66,1,0,36,0,3,3020,69,32.5,0.25,129.99,0.49,1,129.99,97.49,47.77,13,1020,7,56,129.99,3,0.25,129.99,0.3674898069082237,0
3,4,-247.48,299.98,9,66,1,0,36,3,3,3020,69,0.0,0.0,299.98,-0.83,1,299.98,299.98,-247.48,13,1020,7,21,299.98,3,0.25,299.98,-0.8249883325555036,0
3,4,57.59,119.97,38,66,1,0,36,6,3,3020,69,0.0,0.0,39.99,0.48,3,119.97,119.97,57.59,13,1020,7,102,39.99,3,0.75,119.97,0.4800366758356256,0
3,4,-172.77,215.96,12,66,1,0,36,0,1,3221,53,24.0,0.1,59.99,-0.8,4,239.96,215.96,-172.77,22,571,7,71,59.99,3,1.0,239.96,-0.7199949991665278,0
1,4,174.36,464.95,1,282,0,0,5,5,1,3477,120,35.0,0.07,99.99,0.38,5,499.95,464.95,174.36,10,454,2,62,99.99,3,1.25,499.95,0.3487548754875488,0
0,1,-6.17,123.49,34,282,0,0,5,0,3,2402,69,6.5,0.05,129.99,-0.05,1,129.99,123.49,-6.17,13,127,1,56,129.99,0,1.0,129.99,-0.0474651896299715,1
0,1,28.8,383.98,18,282,0,0,5,3,3,2402,69,16.0,0.04,399.98,0.08,1,399.98,383.98,28.8,13,127,1,24,399.98,0,1.0,399.98,0.072003600180009,1
0,1,12.64,53.1,17,282,0,0,5,5,3,2402,69,10.88,0.17,31.99,0.24,2,63.98,53.1,12.64,13,127,1,108,31.99,0,2.0,63.98,0.1975617380431385,1
1,4,46.89,414.96,10,282,0,0,5,5,3,3275,69,84.99,0.17,99.99,0.11,5,499.95,414.96,46.89,13,610,3,61,99.99,3,1.25,499.95,0.0937893789378938,0
1,4,155.78,409.96,10,282,0,0,5,5,3,3275,69,89.99,0.18,99.99,0.38,5,499.95,409.96,155.78,13,610,3,61,99.99,3,1.25,499.95,0.3115911591159116,0
2,4,9.75,97.49,34,282,0,0,5,0,1,2776,129,32.5,0.25,129.99,0.1,1,129.99,97.49,9.75,8,116,6,56,129.99,3,0.25,129.99,0.0750057696745903,0
0,1,4.84,241.8,26,282,0,0,5,8,3,2402,69,18.2,0.07,65.0,0.02,4,260.0,241.8,4.84,13,127,1,44,65.0,0,4.0,260.0,0.0186153846153846,1
2,4,81.17,245.98,9,282,0,0,5,3,1,2776,129,54.0,0.18,299.98,0.33,1,299.98,245.98,81.17,8,116,6,21,299.98,3,0.25,299.98,0.2705847056470431,0
2,4,32.8,113.09,34,282,0,0,5,0,2,2484,38,16.9,0.13,129.99,0.29,1,129.99,113.09,32.8,1,805,6,56,129.99,3,0.25,129.99,0.2523271020847757,0
2,4,15.66,34.79,38,282,0,0,5,6,2,2484,38,5.2,0.13,39.99,0.45,1,39.99,34.79,15.66,1,805,6,102,39.99,3,0.25,39.99,0.3915978994748687,0
0,1,-307.98,175.99,46,282,0,0,5,3,3,2402,69,24.0,0.12,199.99,-1.75,1,199.99,175.99,-307.98,13,127,1,70,199.99,0,1.0,199.99,-1.5399769988499423,1
3,2,17.11,91.0,47,282,0,0,5,6,2,1344,102,9.0,0.09,50.0,0.19,2,100.0,91.0,17.11,3,937,7,59,50.0,2,1.0,100.0,0.1711,0
3,2,28.16,351.96,10,282,0,0,5,5,4,2568,48,48.0,0.12,99.99,0.08,4,399.96,351.96,28.16,6,848,5,61,99.99,2,2.0,399.96,0.0704070407040704,0
3,2,174.59,387.98,18,282,0,0,5,3,2,1344,102,12.0,0.03,399.98,0.45,1,399.98,387.98,174.59,3,937,7,24,399.98,2,0.5,399.98,0.436496824841242,0
3,2,-199.67,383.98,18,282,0,0,5,3,2,1344,102,16.0,0.04,399.98,-0.52,1,399.98,383.98,-199.67,3,937,7,24,399.98,2,0.5,399.98,-0.4991999599979998,0
2,4,116.19,331.98,18,282,0,0,5,3,2,2484,38,68.0,0.17,399.98,0.35,1,399.98,331.98,116.19,1,805,6,24,399.98,3,0.25,399.98,0.2904895244762238,0
3,2,122.99,327.98,18,282,0,0,5,3,4,2568,48,72.0,0.18,399.98,0.38,1,399.98,327.98,122.99,6,848,5,24,399.98,2,0.5,399.98,0.3074903745187259,0
2,2,69.6,239.98,9,59,0,0,31,3,2,1475,102,60.0,0.2,299.98,0.29,1,299.98,239.98,69.6,3,700,6,21,299.98,2,0.5,299.98,0.2320154676978464,0
2,2,242.48,484.95,10,59,0,0,31,5,2,1475,102,15.0,0.03,99.99,0.5,5,499.95,484.95,242.48,3,700,6,61,99.99,2,2.5,499.95,0.485008500850085,0
2,4,53.94,185.99,46,59,0,0,31,3,3,3559,73,14.0,0.07,199.99,0.29,1,199.99,185.99,53.94,13,1074,6,70,199.99,3,0.25,199.99,0.2697134856742837,0
2,4,23.61,49.19,12,59,0,0,31,0,3,3559,73,10.8,0.18,59.99,0.48,1,59.99,49.19,23.61,13,1074,6,71,59.99,3,0.25,59.99,0.3935655942657109,0
2,4,5.41,18.03,44,59,0,0,31,8,3,3559,73,3.96,0.18,21.99,0.3,1,21.99,18.03,5.41,13,1074,6,34,21.99,3,0.25,21.99,0.2460209185993633,0
2,2,20.39,42.48,30,59,0,0,31,3,2,1475,102,7.5,0.15,49.98,0.48,1,49.98,42.48,20.39,3,700,6,67,49.98,2,0.5,49.98,0.4079631852741097,0
2,4,53.86,284.95,12,59,0,0,31,0,3,3559,73,15.0,0.05,59.99,0.19,5,299.95,284.95,53.86,13,1074,6,71,59.99,3,1.25,299.95,0.1795632605434239,0
2,4,20.49,49.98,30,59,0,0,31,3,3,3559,73,0.0,0.0,49.98,0.41,1,49.98,49.98,20.49,13,1074,6,67,49.98,3,0.25,49.98,0.4099639855942377,0
3,0,174.79,379.98,18,59,0,0,31,3,1,1067,75,20.0,0.05,399.98,0.46,1,399.98,379.98,174.79,17,1001,7,24,399.98,1,0.0,399.98,0.4369968498424921,1
0,2,59.43,204.92,30,59,0,0,31,3,3,1961,8,44.98,0.18,49.98,0.29,5,249.9,204.92,59.43,11,87,1,67,49.98,2,2.5,249.9,0.2378151260504201,0
2,2,95.0,379.98,18,59,0,0,31,3,2,1475,102,20.0,0.05,399.98,0.25,1,399.98,379.98,95.0,3,700,6,24,399.98,2,0.5,399.98,0.2375118755937796,0
2,2,124.73,377.98,18,59,0,0,31,3,2,1475,102,22.0,0.06,399.98,0.33,1,399.98,377.98,124.73,3,700,6,24,399.98,2,0.5,399.98,0.3118405920296014,0
2,1,26.97,86.99,10,134,0,0,11,5,2,3076,20,13.0,0.13,99.99,0.31,1,99.99,86.99,26.97,12,631,6,61,99.99,0,1.0,99.99,0.2697269726972697,1
2,1,10.29,39.59,38,134,0,0,11,6,2,3076,20,0.4,0.01,39.99,0.26,1,39.99,39.59,10.29,12,631,6,102,39.99,0,1.0,39.99,0.2573143285821455,1
2,1,85.04,283.48,9,134,0,0,11,3,2,3076,20,16.5,0.06,299.98,0.3,1,299.98,283.48,85.04,12,631,6,21,299.98,0,1.0,299.98,0.2834855657043802,1
0,4,31.45,85.0,47,134,0,0,11,6,2,1811,102,15.0,0.15,50.0,0.37,2,100.0,85.0,31.45,3,385,1,59,50.0,3,0.5,100.0,0.3145,0
2,2,75.59,269.97,10,134,0,0,11,5,3,2421,51,30.0,0.1,99.99,0.28,3,299.97,269.97,75.59,15,196,6,61,99.99,2,1.5,299.97,0.251991865853252,0
0,4,39.54,116.99,22,134,0,0,11,8,2,1811,102,13.0,0.1,129.99,0.34,1,129.99,116.99,39.54,3,385,1,85,129.99,3,0.25,129.99,0.3041772444034156,0
0,4,50.95,195.98,35,134,0,0,11,8,2,1811,102,4.0,0.02,99.99,0.26,2,199.98,195.98,50.95,3,385,1,50,99.99,3,0.5,199.98,0.2547754775477548,0
1,4,72.0,149.99,46,134,0,0,11,3,2,1959,20,50.0,0.25,199.99,0.48,1,199.99,149.99,72.0,12,31,2,70,199.99,3,0.25,199.99,0.360018000900045,0
1,2,55.25,169.99,46,134,0,0,11,3,4,2803,48,30.0,0.15,199.99,0.33,1,199.99,169.99,55.25,21,188,2,70,199.99,2,0.5,199.99,0.2762638131906595,0
1,4,8.19,109.19,34,134,0,0,11,0,0,1637,123,20.8,0.16,129.99,0.08,1,129.99,109.19,8.19,2,542,2,56,129.99,3,0.25,129.99,0.0630048465266558,0
1,4,55.41,113.09,34,134,0,0,11,0,2,1959,20,16.9,0.13,129.99,0.49,1,129.99,113.09,55.41,12,31,2,56,129.99,3,0.25,129.99,0.4262635587352872,0
1,4,17.46,58.19,12,134,0,0,11,0,3,3069,8,1.8,0.03,59.99,0.3,1,59.99,58.19,17.46,11,739,2,71,59.99,3,0.25,59.99,0.2910485080846808,0
0,4,34.4,92.96,30,134,0,0,11,3,2,1811,102,7.0,0.07,49.98,0.37,2,99.96,92.96,34.4,3,385,1,67,49.98,3,0.5,99.96,0.3441376550620248,0
0,4,66.04,181.93,30,134,0,0,11,3,2,1811,102,17.99,0.09,49.98,0.36,4,199.92,181.93,66.04,3,385,1,67,49.98,3,1.0,199.92,0.3303321328531413,0
1,4,55.24,169.98,10,134,0,0,11,5,3,3069,8,30.0,0.15,99.99,0.33,2,199.98,169.98,55.24,11,739,2,61,99.99,3,0.5,199.98,0.2762276227622762,0
1,4,-177.43,272.97,10,134,0,0,11,5,3,3069,8,27.0,0.09,99.99,-0.65,3,299.97,272.97,-177.43,11,739,2,61,99.99,3,0.75,299.97,-0.5914924825815915,0
1,4,-23.75,190.0,47,134,0,0,11,6,2,1959,20,10.0,0.05,50.0,-0.13,4,200.0,190.0,-23.75,12,31,2,59,50.0,3,1.0,200.0,-0.11875,0
1,4,77.44,351.98,18,134,0,0,11,3,2,1959,20,48.0,0.12,399.98,0.22,1,399.98,351.98,77.44,12,31,2,24,399.98,3,0.25,399.98,0.1936096804840242,0
1,2,-74.42,111.58,12,66,1,1,36,0,1,2140,53,8.4,0.07,59.99,-0.67,2,119.98,111.58,-74.42,22,462,2,71,59.99,2,1.0,119.98,-0.6202700450075013,0
3,4,-303.78,195.99,46,66,1,1,36,3,3,1405,69,4.0,0.02,199.99,-1.55,1,199.99,195.99,-303.78,13,978,5,70,199.99,3,0.25,199.99,-1.5189759487974397,0
3,4,-44.13,126.09,34,66,1,1,36,0,3,1405,69,3.9,0.03,129.99,-0.35,1,129.99,126.09,-44.13,13,978,5,56,129.99,3,0.25,129.99,-0.3394876528963766,0
3,4,47.89,141.69,30,66,1,1,36,3,3,1405,69,8.25,0.06,49.98,0.34,3,149.94,141.69,47.89,13,978,5,67,49.98,3,0.75,149.94,0.3193944244364412,0
3,4,39.3,151.15,17,66,1,1,36,8,3,1405,69,8.8,0.06,31.99,0.26,5,159.95,151.15,39.3,13,978,5,7,31.99,3,1.25,159.95,0.2457017818068146,0
3,4,125.73,371.98,18,66,1,1,36,3,3,1405,69,28.0,0.07,399.98,0.34,1,399.98,371.98,125.73,13,978,5,24,399.98,3,0.25,399.98,0.3143407170358518,0
2,1,20.25,55.79,12,338,0,1,5,0,2,1427,42,4.2,0.07,59.99,0.36,1,59.99,55.79,20.25,3,883,6,71,59.99,0,1.0,59.99,0.3375562593765627,1
2,2,17.22,59.39,12,338,0,1,5,0,3,2617,69,0.6,0.01,59.99,0.29,1,59.99,59.39,17.22,13,222,6,71,59.99,2,0.5,59.99,0.2870478413068844,0
2,2,12.0,159.98,10,338,0,1,5,5,3,2617,69,40.0,0.2,99.99,0.08,2,199.98,159.98,12.0,13,222,6,61,99.99,2,1.0,199.98,0.06000600060006,0
2,2,27.28,167.37,12,338,0,1,5,0,3,2617,69,12.6,0.07,59.99,0.16,3,179.97,167.37,27.28,13,222,6,71,59.99,2,1.5,179.97,0.1515808190253931,0
2,2,4.18,47.48,25,338,0,1,5,8,3,2617,69,2.5,0.05,24.99,0.09,2,49.98,47.48,4.18,13,222,6,2,24.99,2,1.0,49.98,0.0836334533813525,0
2,4,13.65,109.19,34,338,0,1,5,0,1,1872,47,20.8,0.16,129.99,0.13,1,129.99,109.19,13.65,17,695,6,56,129.99,3,0.25,129.99,0.1050080775444265,0
2,4,2.36,37.5,47,338,0,1,5,6,1,1872,47,12.5,0.25,50.0,0.06,1,50.0,37.5,2.36,17,695,6,59,50.0,3,0.25,50.0,0.0472,0
2,4,12.0,239.98,9,338,0,1,5,3,1,1872,47,60.0,0.2,299.98,0.05,1,299.98,239.98,12.0,17,695,6,21,299.98,3,0.25,299.98,0.0400026668444562,0
2,4,-152.88,196.0,47,338,0,1,5,6,1,1872,47,4.0,0.02,50.0,-0.78,4,200.0,196.0,-152.88,17,695,6,59,50.0,3,1.0,200.0,-0.7644,0
1,4,37.05,97.49,34,338,0,1,5,0,1,213,2,32.5,0.25,129.99,0.38,1,129.99,97.49,37.05,22,123,3,56,129.99,3,0.25,129.99,0.2850219247634433,0
